ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
120017,Mary Elizabeth Thomson-King,F,47.0,178.0,63.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
105371,Agustn Sandoval Murillo,M,24.0,169.0,64.0,Spain,ESP,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,
21301,Nils Adolph Isabello Christiansen y Fraga,M,23.0,,,Philippines,PHI,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
74392,Somaya Muttana Maneypandey,M,29.0,179.0,69.0,India,IND,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
106587,Axel Carl Schandorff,M,23.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Cycling,Cycling Men's Sprint,Bronze
898,"Stephen Adebisi Gbadegesin ""Steve"" Adegbite",M,24.0,186.0,77.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,
101909,"Frederick Adolph ""Fred"" Roethlisberger",M,25.0,170.0,75.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,
125762,Rezs Velez,M,36.0,,,Hungary,HUN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
117677,Rein Taarame,M,29.0,185.0,75.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
120394,Boriss Timofejevs,M,43.0,165.0,70.0,Latvia,LAT,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,
76880,Radoslava Yankova Mavrodieva,F,25.0,176.0,94.0,Bulgaria,BUL,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Shot Put,
67757,Carlos Walter Ledgard Jimnez,M,20.0,,,Peru,PER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,
133309,Yu Geli,F,20.0,181.0,80.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,
61702,"Liselotte ""Lilo"" Kobi (-Kennel)",F,22.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,
101053,Robert Rintje Ritsma,M,23.0,190.0,92.0,Netherlands,NED,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Men's 5,000 metres",Bronze
117881,Andrs Takcs,M,23.0,173.0,65.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,
117863,Masaji Tajima,M,27.0,171.0,58.0,Japan,JPN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,
15464,Alicia Brown,F,26.0,165.0,57.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
71843,Demetrio Lozano Jarque,M,32.0,196.0,100.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Bronze
2184,Sheikh Ali bin Khalid Al-Thani,M,33.0,194.0,73.0,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
10069,Gert-ke Bengtsson,M,24.0,176.0,64.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,
42907,Andreea Florentina Grigore,F,17.0,146.0,39.0,Romania,ROU,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
15252,Nejc Brodar,M,23.0,180.0,70.0,Slovenia,SLO,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
125370,Marco Paulo Pereira Vasconcelos,M,28.0,171.0,68.0,Portugal,POR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Singles,
121580,Roberto Tozzi,M,25.0,180.0,72.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
27829,"Nicola ""Nicki"" DeSousa (-Parnell)",F,26.0,,,Bermuda,BER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
82128,Kerstin Moring,F,24.0,177.0,55.0,East Germany,GDR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
88133,Sanasar Razmikovich Oganisyan,M,20.0,180.0,90.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
97338,Evangelia Psarra,F,30.0,172.0,63.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,
121069,"Donald Robert ""Don"" Tonry",M,24.0,170.0,63.0,United States,USA,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,
107568,George Edward Schroth,M,28.0,194.0,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,
112383,Roger Smith,M,32.0,185.0,79.0,Bahamas,BAH,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Men's Doubles,
110632,Mara Beln Simari Birkner,F,27.0,168.0,60.0,Argentina,ARG,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,
114401,Akvil Stapuaityt,F,26.0,166.0,56.0,Lithuania,LTU,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Singles,
40650,Egil Gjelland,M,28.0,186.0,80.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
117318,Ecaterina (Katalin-) Szabo (-Tamas),F,16.0,145.0,40.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Women's Uneven Bars,
2682,Imam Hassan Ali Bechara,M,24.0,,,Egypt,EGY,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
15125,Jan-Erik Christer Brink,M,40.0,186.0,73.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",
116676,Viktor Nikolayevich Suslin,M,24.0,190.0,99.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,Bronze
118161,Viktor Ivanovich Talyanov,M,21.0,171.0,72.0,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
31795,David Ejoke,M,24.0,177.0,72.0,Nigeria,NGR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 200 metres,
68290,"Timoleon ""Thomas"" Lefousi",M,19.0,,,Greece,GRE,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,
5096,Simon Graham Arkell,M,30.0,185.0,78.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,
128873,Yoshito Watabe,M,22.0,170.0,58.0,Japan,JPN,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Men's Team,
104577,Koji Sakurama,M,26.0,156.0,63.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
63636,Krzysztof Marek Koomaski,M,18.0,169.0,69.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",
63086,Guram Kostava,M,27.0,180.0,77.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",
79562,Lidija Mihajlovi,F,39.0,165.0,75.0,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",
70276,Nils Gunnar Lindstrm,M,24.0,172.0,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Javelin Throw,
116396,Sabrina Sultana,F,25.0,151.0,45.0,Bangladesh,BAN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",
107380,Eduard Schll,M,32.0,,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",
54436,Peter Jensen,M,24.0,177.0,69.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Trampolining,Trampolining Men's Individual,
14069,Baghdad Bounedjah,M,24.0,189.0,75.0,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,
127494,Tatyana Leonidovna Vorokhobko (-Kondrashova),F,25.0,175.0,60.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's Pentathlon,
89077,Masashi Omiya,M,22.0,165.0,65.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",
56333,Juan Junqueras Bogua,M,,,,Spain,ESP,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,
27659,"Ferdinand ""Ferdy"" Denzler",M,26.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,
30840,Christian Durniak,M,23.0,193.0,90.0,France,FRA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,
32064,Embark Bouchaib El-Maachi,M,,167.0,61.0,Morocco,MAR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,
122255,Tsedevsurengiin Mnkhzaya,F,26.0,165.0,65.0,Mongolia,MGL,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Middleweight,
9349,Ludger Beerbaum,M,44.0,190.0,85.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",
94109,Denis Alekseyevich Petrov,M,23.0,182.0,77.0,Unified Team-2,EUN,1992 Winter,1992,Winter,Albertville,Figure Skating,Figure Skating Mixed Pairs,Silver
122625,Tung Yun-Chi,F,26.0,168.0,65.0,Chinese Taipei,TPE,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,
49486,Brenda Holmes (-Neufeld),F,14.0,174.0,55.0,Canada,CAN,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,
69629,Liang Xinping,F,22.0,171.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
36858,Lindsey Fraser,F,26.0,165.0,53.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Women's Platform,
6460,Ivan Sergeyevich Babikov,M,29.0,172.0,69.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
129209,Juan Jos Wedel Carazo,M,36.0,177.0,73.0,Costa Rica,CRC,1980 Summer,1980,Summer,Moskva,Archery,Archery Men's Individual,
65108,Viktor Kurchenko,M,35.0,183.0,90.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,
1957,Nadia Rashad Al-Hindi,F,20.0,,,Jordan,JOR,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,
35758,Ulla Flegel (-Macho),F,24.0,172.0,61.0,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Pentathlon,
32153,Mohsen El-Sayed,M,29.0,185.0,80.0,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,
132428,Tsuyoshi Yanagidate,M,19.0,,,Japan,JPN,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
46314,Jukka Markus Hartonen,M,24.0,177.0,67.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
73431,Marcelo M. Magnasco,M,26.0,186.0,75.0,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",
7898,Mohamed Hossein Barkhah,M,27.0,172.0,77.0,Iran,IRI,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middleweight,
82083,Satoshi Mori,M,26.0,169.0,59.0,Japan,JPN,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Individual,
97727,"Sisko Tuulikki Pyykknen (-Kemppainen, -Tolonen)",F,34.0,158.0,58.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
36009,Paul Jeffrey Foerster,M,24.0,172.0,68.0,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
124085,Henrique Carlos Alberto Vallim de Aguiar,M,51.0,,,Brazil,BRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",
70092,Gustaf Thorbjrn Lindblom,M,36.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",
58644,Antti Heikki Juhani Kempas,M,31.0,191.0,67.0,Finland,FIN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,
89641,Rare Iulian Orzaa,M,23.0,170.0,65.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,
1362,"Anna Margareta ""Ann-Margret"" Ahlstrand (-Osterman)",F,23.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's High Jump,
104442,Sachiko Saito (-Yobekura),F,21.0,156.0,54.0,Japan,JPN,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Women's 1,500 metres",
14549,G. Alberto Braglia,M,29.0,167.0,,Italy,ITA,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,Gold
126311,Josefa Vicent Riesgo,F,22.0,163.0,58.0,Uruguay,URU,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,
92173,Robert Paul,M,18.0,,,Canada-2,CAN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,
112953,Hope Amelia Solo (-Stevens),F,27.0,175.0,69.0,United States,USA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Gold
24415,Jean-Pascal Curtillet,M,22.0,184.0,70.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
107523,Hermann Schridde,M,31.0,178.0,62.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
120519,Andr Alfred Tison,M,35.0,196.0,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Discus Throw,
55484,Linda Marie Johnson-Blair,F,26.0,162.0,57.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",
56577,Slawee Kadir,M,31.0,165.0,60.0,Hong Kong,HKG,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,
75387,Henry Dinwoody Marsh,M,34.0,178.0,72.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",
64516,Mikoaj Kubica,M,18.0,170.0,64.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,
100253,"Robert ""Bob"" Reynolds",M,,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Field Sports",
67963,Lee Il-Hui,M,22.0,187.0,88.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",
38932,"Kebapetse ""Bobby"" Gaseitsiwe",M,21.0,178.0,66.0,Botswana,BOT,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,
67602,Lillie Mae Leatherwood (-King),F,24.0,168.0,56.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
7368,Spyros Balomenos,M,25.0,195.0,94.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,
114308,"Reginald Kenneth ""Ken"" Stanford",M,42.0,184.0,80.0,Ireland,IRL,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Free Pistol, 50 metres",
60403,Paul Kimmage,M,22.0,165.0,60.0,Ireland,IRL,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's 100 kilometres Team Time Trial,
44895,Erik Hker,M,23.0,180.0,77.0,Norway,NOR,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
90056,Bibiano Ouano,M,,,,Philippines,PHI,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,
10040,Waltraud Benesch,F,19.0,164.0,58.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,
104849,Juha Heikki Salonen,M,26.0,184.0,112.5,Finland,FIN,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Heavyweight,
24649,Guilhermina P. da Cruz,F,18.0,155.0,50.0,Angola,ANG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 200 metres,
114711,Jrn Steffensen,M,24.0,182.0,72.0,Denmark,DEN,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,
74901,Kifrik Mardikian,M,20.0,,,Syria,SYR,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,
73239,Orlando Madrigal Valverde,M,43.0,163.0,78.0,Costa Rica,CRC,1964 Summer,1964,Summer,Tokyo,Judo,Judo Men's Middleweight,
114802,Giuseppe Steiner,M,34.0,170.0,71.0,Italy,ITA,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
117985,Takayoshi Takasawa,M,32.0,,,Japan,JPN,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed One Person Dinghy,
36839,Brett Micheal Fraser,M,22.0,188.0,82.0,Cayman Islands,CAY,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Freestyle,
101133,Laura Rivera Rodrguez,F,17.0,155.0,47.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,
18160,Georges Carcagne,M,,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,
91878,Mara Lucila Pascua Surez,F,25.0,196.0,93.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,
47353,Arnfinn Kolbjrn Heje,M,34.0,,,Magda IX,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
60789,Tanyu Khristov Kiryakov,M,29.0,182.0,90.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Air Pistol, 10 metres",
25618,Emma Davies (-Jones),F,21.0,177.0,66.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,
102282,Fernando Romay Pereiro,M,24.0,212.0,110.0,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Silver
39827,Georg Gerstacker,M,22.0,,52.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
88132,Albert Eduardovich Oganezov,M,23.0,,,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,
104507,Makoto Douglas Sakamoto,M,25.0,167.0,64.0,United States,USA,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,
115895,Barbora Strcov (-Zhlavov),F,18.0,164.0,60.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Doubles,
64807,Istvan Kulcsar,M,35.0,171.0,65.0,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Individual",
65245,Maria Bronisawa Anna Kusion-Bibrowa (-Pokorny),F,20.0,169.0,63.0,Poland,POL,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,
91344,Svetlana Vyacheslavovna Paramygina,F,32.0,164.0,60.0,Belarus,BLR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
78495,Yury Vasilyevich Melnichenko,M,24.0,167.0,58.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
127853,Werner Wgelin,M,22.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Cycling,Cycling Men's Sprint,
132226,Nataliya Vasylivna Yakushenko,F,37.0,174.0,78.0,Ukraine,UKR,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,
19599,Angela Frances Chalmers (-Espinoza),F,28.0,170.0,56.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",Bronze
59584,"Ronald Alexander ""Ron"" Kiefel",M,24.0,183.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Men's Road Race, Individual",
75572,Gianfranco Martin,M,23.0,173.0,74.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
82177,H. Kay Morley-Brown,F,29.0,167.0,60.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,
122726,Lyudmila Ivanovna Turishcheva (-Borzova),F,19.0,160.0,52.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,
83079,"Karina Helena ""Heleen"" Muller",F,18.0,172.0,72.0,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,
111810,Vasily Skrotsky,M,34.0,,,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Running Target, Double Shot",
94579,Franck Piccard,M,27.0,182.0,70.0,France,FRA,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
60577,Habibu Kinyogoli,M,23.0,167.0,57.0,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,
54046,Gerardo Jos Juregui,M,30.0,169.0,72.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",
72917,Jaroslav Mach,M,49.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
29057,"Joseph Brooks Dodge, Jr.",M,22.0,186.0,76.0,United States,USA,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Men's Slalom,
33838,Jan Falandys,M,24.0,156.0,48.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",
119233,Asuka Teramoto,F,16.0,145.0,37.0,Japan,JPN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,
88550,Olav Nilsen kern,M,36.0,,,Norway,NOR,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,
4669,Tarek Aouni,M,25.0,,,Tunisia,TUN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,
13276,Beniamino Bonomi,M,28.0,182.0,85.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
120517,Franck mile Tisns,M,38.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",
71267,Fredrik Max Emil Lf,M,30.0,190.0,97.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's One Person Dinghy,Bronze
88836,"Henry Alexander ""Alec"" Olney",M,26.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 5,000 metres",
105067,Bertil Gregers Samuelson,M,25.0,188.0,85.0,Denmark,DEN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Double Sculls,
42085,Matthieu Roger Jean Gourdain,M,26.0,179.0,77.0,France,FRA,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Sabre, Individual",Silver
97812,Charles Quaino,M,27.0,,,Luxembourg,LUX,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,
123461,Jean-Pierre Urbing,M,28.0,,,Luxembourg,LUX,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Individual All-Around,
68934,Mario Lertora,M,30.0,165.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Men's Pommelled Horse,
77640,Alan Lionel McIntyre,M,19.0,167.0,75.0,New Zealand,NZL,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,
118349,Tamami Tanaka,F,26.0,154.0,50.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
8821,Otto Thomas Bauscher,M,25.0,,,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",
82714,Yohanan Moyal,M,18.0,164.0,60.0,Israel,ISR,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horizontal Bar,
22493,Pierre Colnard,M,39.0,186.0,128.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Shot Put,
86498,Yoshimi Nishigawa (-Murayama),F,15.0,171.0,64.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
122672,Rosemary Turare (-Omundsen),F,28.0,155.0,50.0,Papua New Guinea,PNG,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 3,000 metres",
98428,John Rainsforth,M,21.0,,,Great Britain-1,GBR,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,
97791,Mohamed Samir Qotb,M,22.0,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,
44386,Jean Gysel,M,25.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Water Polo,Water Polo Men's Water Polo,
87148,Sergey Valentinovich Novikov,M,30.0,184.0,75.0,Belarus,BLR,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 15 kilometres Mass Start,
126995,Josef Vlek,M,23.0,,,Czechoslovakia,TCH,1924 Summer,1924,Summer,Paris,Football,Football Men's Football,
129403,Betty Ellen Weir (-Bell),F,27.0,168.0,66.0,United States,USA,1952 Winter,1952,Winter,Oslo,Alpine Skiing,Alpine Skiing Women's Downhill,
19312,Celso Ferreira,M,21.0,173.0,69.0,Brazil,BRA,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,
