ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
103230,Bernd Rcker,M,27.0,181.0,82.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
32618,"Frederik ""Freek"" Engel JBzn",M,51.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Painting,
40868,Olga Gnedovskaya,F,14.0,175.0,60.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,
70349,Pentti Tapio Aleksi Linnosvuo (Lindroos-),M,31.0,182.0,79.0,Finland,FIN,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
42244,Olga Borisovna Graf,F,30.0,160.0,56.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
76198,Pedro Massana Calvet,M,28.0,,,Spain,ESP,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,
116822,Mitsuhiro Suzuki,M,25.0,168.0,68.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's Road Race, Individual",
99115,Ivan Ratki,M,23.0,180.0,84.0,Croatia,CRO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,
122812,Bertram Trpe,M,20.0,187.0,78.0,East Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,
55000,Jo Seong-Min,M,20.0,161.0,58.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,
13,Minna Maarit Aalto,F,34.0,159.0,55.5,Finland,FIN,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Women's Windsurfer,
33059,Tor Albert Ersdal,M,24.0,181.0,70.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,
108227,David Hugh Segal,M,23.0,179.0,67.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,
10907,Gilles Bertould,M,19.0,176.0,63.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres,
120740,Armas Adam Toivonen,M,33.0,171.0,59.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Marathon,Bronze
31559,Markus Ulrich Egen,M,32.0,,,Germany,GER,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
122781,Ian Gordon Turner,M,23.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
65778,Matthieu Ladagnous,M,19.0,188.0,77.0,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
75634,Roy Chester Martin,M,21.0,183.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,
116931,Per ke Bertil Svenson,M,23.0,185.0,73.0,Sweden,SWE,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",
95411,Wolfgang Platzeck,M,20.0,178.0,75.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Butterfly,
38784,Kerstin Garefrekes,F,24.0,180.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
21689,Omar Cisneros Bonora,M,22.0,180.0,67.0,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,
79532,Jules Felix Migeot,M,21.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,
102878,Einar Rothman,M,20.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 3,500 metres Walk",
71636,Ingrid Lotz (Eichmann-),F,30.0,169.0,74.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,Silver
37469,Ernst Fuhrimann,M,23.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
61423,Morgan Knabe,M,23.0,183.0,85.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,
120958,James Bruce Tomkins,M,30.0,199.0,98.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Gold
104095,Virginia Sachero,F,23.0,183.0,71.0,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Freestyle,
103275,Inra Rudko,F,22.0,168.0,54.0,Latvia,LAT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,
34410,Aleksandra Andreyevna Fedoriva,F,19.0,176.0,60.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,
86094,Pirkko Tellervo Nieminen (-Metsmki),F,21.0,160.0,55.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,
96787,Sebastian Praus,M,25.0,181.0,74.0,Germany,GER,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",
53517,Claude Stanley Jameson,M,18.0,,,St. Rose-2,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Bronze
18995,Dionsio da Silva Castro,M,24.0,167.0,56.0,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",
81572,Anne Katherine Montminy (-Goldman),F,25.0,165.0,49.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,Bronze
52328,Lawrence Iquaibom,M,23.0,157.0,67.0,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,
99187,Bernadette Rauter,F,22.0,165.0,58.0,Austria,AUT,1972 Winter,1972,Winter,Sapporo,Alpine Skiing,Alpine Skiing Women's Downhill,
79206,"Frederick H. ""Fred"" Meyer",M,25.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,
131897,"Irene Karlijn ""Ireen"" Wst",F,23.0,168.0,65.0,Netherlands,NED,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
125211,Helen Gradwell Varcoe (-Nicholls),F,25.0,161.0,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
2182,Ahmad Khader Al-Tarabulsi Mubarak,M,33.0,170.0,75.0,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,
121187,Edgar D. Tornez,M,21.0,162.0,56.0,Guatemala,GUA,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Bantamweight,
27217,"Catherine ""Kate"" Delbarre (Bernheim-, -d'Oriola)",F,35.0,165.0,56.0,France,FRA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Women's Foil, Individual",
114062,Royengyot Srivorapongpant,M,23.0,181.0,67.0,Thailand,THA,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's epee, Team",
100122,Lize-Mari Retief,F,21.0,171.0,59.0,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,
50865,Fiona Elizabeth Hughes,F,19.0,159.0,57.0,Great Britain,GBR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,
104156,Ichiro Sado,M,19.0,171.0,66.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,
75843,Walter Antonio Martnez Hernndez,M,40.0,179.0,97.0,Nicaragua,NCA,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",
67813,Lee Cheol-Seung,M,24.0,172.0,64.0,South Korea-2,KOR,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Doubles,Bronze
64239,Sylvio Kroll,M,27.0,174.0,68.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
122048,Aleksandr Anatolyevich Tropnikov,M,32.0,177.0,75.0,Kyrgyzstan,KGZ,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,
5913,Nadine Audin (-Bredillet),F,18.0,160.0,50.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
107623,Franz Schuler,M,25.0,183.0,66.0,Austria,AUT,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,
79063,"Heinrich ""Heini"" Messner",M,28.0,176.0,75.0,Austria,AUT,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,
76254,Charles Massonnat,M,,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,
68450,Lei Sheng,M,28.0,193.0,77.0,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",
33119,Brandon Jess Escobar Amador,M,21.0,160.0,55.0,Honduras,HON,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",
71332,Carlos Lpez Quesada,M,29.0,,,Spain,ESP,1956 Summer,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",
7089,"Kungu ""Christine"" Bakombo",F,26.0,158.0,49.0,Congo (Kinshasa),COD,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,
45626,Lennart Vilhelm Hannelius,M,30.0,,,Finland,FIN,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
96657,Soulan James Pownceby (Rikihana-),M,29.0,184.0,80.0,New Zealand,NZL,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,
69505,Li Wei,M,30.0,182.0,72.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,
122652,Raili Marjatta Tuominen-Hmlinen,F,27.0,159.0,52.5,Finland,FIN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,
76526,Martha Matsa,F,17.0,184.0,70.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,
20476,Oleksandr Vasylovych Chernonos,M,21.0,172.0,64.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,
100521,"Herbert Trenchard ""Bert"" Richardson",M,24.0,,,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Bronze
105374,Francisco Sandoval Guzmn,M,28.0,167.0,76.0,Guatemala,GUA,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",
75714,Eduardo Esteban Martnez,M,38.0,191.0,87.0,Argentina-1,ARG,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,
33421,Giovanni Evangelisti,M,27.0,179.0,70.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,
124237,Cornelis Marinus van Dalen,M,35.0,,,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",
80740,Wilhelm Reinhold Moberg,M,37.0,,,Ilderim,SWE,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 8 metres,
79523,"Georg ""Georges"" Miez",M,31.0,,,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,
68007,Lee Ji-Hyeon,F,16.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,
2403,Agustn Alcntara Estrada,M,25.0,176.0,70.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",
30260,Preeti Dubey,F,18.0,166.0,53.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
82114,Kenji Morimoto,M,20.0,172.0,58.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",
79920,"Andrew Markley ""Mack"" Miller",M,28.0,,,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
16094,"Nicholas Frederick ""Nick"" Buckland",M,24.0,182.0,76.0,Great Britain,GBR,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
98244,Svetlana Mikhaylovna Radzivil,F,25.0,186.0,61.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,
107801,Martin Schtzenauer,M,39.0,179.0,87.0,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
49709,James Benjamin Honeybone,M,21.0,192.0,81.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Sabre, Individual",
82006,Simo Pedro Gomes Morgado,M,25.0,185.0,76.0,Portugal,POR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Butterfly,
122415,Shuji Tsurumi,M,22.0,158.0,52.0,Japan,JPN,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
75353,Norge Marrero Gonzlez,M,20.0,180.0,84.0,Cuba,CUB,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,
60005,Kim Il-Ong,M,20.0,158.0,54.0,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Gold
101824,"Mara de los Angeles ""Masa"" Rodrguez Surez",F,35.0,,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Gold
122513,Ioana Tudoran,F,27.0,175.0,74.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
89128,Jaime Oncins,M,22.0,196.0,80.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Men's Doubles,
44622,Ila Ray Hadley,F,17.0,,,United States-3,USA,1960 Winter,1960,Winter,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,
104653,Guzman Salazar Mazo,M,28.0,175.0,73.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",
26071,Georgy de Davydov,M,38.0,,,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Military Rifle, Three Positions, 300 metres",
112087,Joseph Smeets,M,20.0,173.0,68.0,Belgium,BEL,1980 Summer,1980,Summer,Moskva,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
20258,Chen Ruolin,F,15.0,160.0,47.0,China,CHN,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Synchronized Platform,Gold
127496,Yelena Konstantinovna Vorona,F,25.0,171.0,63.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,
255,Mahmoud Ahmed Abdin,M,21.0,,,Egypt,EGY,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",
118151,Risto Jaakko Talosela,M,27.0,,,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Freestyle",
123400,Gerhard Urain,M,25.0,187.0,84.0,Austria,AUT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
115445,Vladimir Nikolayevich Stolypin,M,35.0,177.0,87.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",
18676,Damiano Caruso,M,28.0,179.0,65.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,
113085,Son Un-Hui,F,18.0,150.0,45.0,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,
48835,Juha Petter Hirvi,M,32.0,177.0,78.0,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
15050,"Clifford ""Cliff"" Bricker",M,28.0,172.0,64.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",
97449,Monica Puig Marchn,F,22.0,170.0,64.0,Puerto Rico,PUR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,Gold
107964,Gabriel Alejandro Scortiquini,M,24.0,,,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,
71644,Lou Yun,M,24.0,158.0,53.0,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,Bronze
43185,Stephanie Mary Gross,F,29.0,165.0,63.0,Germany,GER,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Middleweight, Freestyle",
90024,Sylke Otto,F,22.0,170.0,64.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,
28570,Vasilios Dimitriadis,M,27.0,180.0,89.0,Greece,GRE,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
19348,Sorin Cepoi,M,23.0,174.0,65.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,
102202,Alexandru Roman,M,,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Singles,
56009,Adrienne Jouclard,F,49.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
96760,Brigitte Prass,F,17.0,172.0,63.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Breaststroke,
81816,Richard Leach Moran,M,27.0,175.0,79.0,United States,USA,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
15779,Mara Brunetti,F,24.0,167.0,48.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,
16621,Hans Burkhard,M,20.0,179.0,74.0,Liechtenstein,LIE,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
67493,ric Le Chanony,M,29.0,198.0,106.0,France-2,FRA,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Two,
46744,Albeta Havrankov,F,28.0,167.0,63.0,Czechoslovakia,TCH,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,
41644,Rostyn Eduardo Gonzlez Ortega,M,28.0,198.0,100.0,Venezuela,VEN,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,
112260,Gina Smith,F,38.0,175.0,66.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Dressage, Individual",
14434,Johannes Thingnes B,M,20.0,187.0,80.0,Norway,NOR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,
87315,Timo Petteri Nummelin,M,33.0,178.0,83.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
132038,Xing Aowei,M,18.0,171.0,64.0,China,CHN,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,
77228,Matthew John McArdle,M,20.0,,,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,
116030,"Edward ""Eddy"" Stutterheim",M,39.0,,,Starita,NED,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,Bronze
112952,Kara Solmundson,F,26.0,173.0,64.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Singles,
93738,Armas Johannes Pesonen,M,23.0,,,Finland,FIN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",
8527,Ilona Bata,F,24.0,185.0,71.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Double Sculls,
16781,Yelena Nikolayevna Burukhina,F,24.0,164.0,57.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,
6658,Ren Badell Pollar,M,24.0,175.0,76.0,Cuba,CUB,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,
113458,Sourzat,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Gymnastics,Gymnastics Men's Individual All-Around,
133568,Mikhail Mikhaylovich Yuzhny,M,30.0,182.0,72.0,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,
13033,"Gustaf Adolf Boltenstern, Jr.",M,48.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Individual",
102335,Rebecca Jayne Romero,F,28.0,182.0,73.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold
1474,Chrif Baba Aidara,M,24.0,177.0,70.0,Mauritania,MTN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 800 metres,
107569,Clara Marie Schroth-Lomady,F,31.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,
121599,Sabeur Al-Trabelsi,M,20.0,179.0,87.0,Tunisia,TUN,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,
128985,Ray Bates Watson,M,21.0,181.0,68.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres Steeplechase",
41074,Erdoitza Goikoetxea Zornoza,F,29.0,165.0,57.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,
99033,Rasmus Rasmussen,M,20.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
80369,Ottavio Missoni,M,27.0,186.0,80.0,Italy,ITA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,
123781,Modestas Vaiiulis,M,20.0,183.0,79.0,Lithuania,LTU,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,
28801,Vjateslav Divonin,M,22.0,191.0,92.0,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,
82701,Willi Moy,M,20.0,180.0,59.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Rings,
102019,Michelle Rohl (Marter-),F,34.0,150.0,41.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,
71327,Angela Lpez,F,20.0,170.0,60.0,Puerto Rico,PUR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
49758,Aarne Vin Edward Honkavaara,M,27.0,184.0,81.0,Finland,FIN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,
65459,Geir Harald Kvillum,M,25.0,189.0,83.0,Norway,NOR,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
49011,Bernhard Hochwald,M,23.0,180.0,80.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,
27745,Kimberly Derrick,F,24.0,165.0,56.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",
120051,Karl Tore William Thoresson,M,32.0,171.0,67.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
34489,Gza Fejr,M,27.0,192.0,120.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,
39213,Marie Gayot,F,26.0,171.0,58.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,
80191,Praphalsai Minpraphal,F,14.0,164.0,57.0,Thailand,THA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
45053,sta Sigriur Halldrsdttir,F,23.0,178.0,72.0,Iceland,ISL,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Super G,
45072,Katja Haller,F,25.0,162.0,61.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,
24404,Brian Currutt,M,27.0,173.0,73.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,
52916,"James ""Clay"" Ives",M,25.0,175.0,80.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,
106478,"Robert John ""Bob"" Scarr",M,21.0,,,Canada,CAN,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
37047,Kathrin Freitag,F,26.0,161.0,61.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Sprint,
24938,Ahmed Dakkeli,M,,,,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Floor Exercise,
23014,Jose Corbeil,F,23.0,177.0,69.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,
34606,Feng Chun-Kai,M,19.0,,,Chinese Taipei,TPE,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Points Race,
50388,Didier Hoyer,M,31.0,177.0,77.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
68998,Tony Gill Lespoir,M,31.0,182.0,85.0,Seychelles,SEY,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
39236,Fritz August Gazzera,M,20.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",
66017,Armas Otto Laitinen,M,20.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",
83404,Lloyd Murad,M,31.0,176.0,73.0,Venezuela,VEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,
106752,Hans Schepers,M,30.0,179.0,82.0,Germany,GER,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
113497,Las da Silva Souza,F,19.0,156.0,47.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
132721,Nami Yayak,M,,,,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",
